Time,POz,Oz,P3,P4,O1,O2
7912,-19.55623715148877,-14.401030614755353,-5.659425426528918,-5.9248258192306436,-8.177756752444031,-8.258431362015406
7916,-19.4391308195758,-14.4991320536926,-5.62296779803733,-5.909103193303461,-8.313179154779162,-8.217021562000246
7920,-19.371848591156688,-14.566496134712542,-5.585074073873026,-5.885222542778825,-8.43889386025889,-8.188452992693346
7924,-19.362393157170164,-14.607428209915094,-5.552667023452795,-5.855963574409267,-8.551181874488893,-8.180412038103992
7928,-19.4161366960446,-14.626983945274912,-5.5329375460735,-5.825580524931182,-8.645663017856902,-8.1996503246863
7932,-19.5353949974159,-14.629969684084685,-5.532145133929057,-5.799333805570872,-8.717147921886996,-8.251494024271098
7936,-19.719108113043816,-14.619957694808493,-5.554468051467809,-5.78286242864293,-8.759666053293193,-8.339424222800698
7940,-19.962871271340788,-14.598689853246704,-5.601296166810921,-5.78167196592125,-8.766862786872727,-8.464873730515107
7944,-20.259420324695625,-14.566068486433855,-5.671150405589938,-5.8008404408189955,-8.732757952952415,-8.627232204809468
7948,-20.599382836269786,-14.52058448769312,-5.760072773819861,-5.84477257191729,-8.652598755783677,-8.823869973498107
7952,-20.97199678782712,-14.45987970978475,-5.862214922252593,-5.916806069428726,-8.523530588132326,-9.050040967703653
7956,-21.365679184715983,-14.381292291558445,-5.970514958607743,-6.018714218867565,-8.345042137411243,-9.298767588838
7960,-21.768540492583913,-14.282422480355686,-6.077501330200497,-6.150335619930743,-8.1193025986012,-9.56094840963776
7964,-22.16892019325484,-14.161721912883113,-6.176176294689164,-6.30946246665657,-7.851407295382807,-9.825797303287299
7968,-22.55584068195354,-14.018951354499407,-6.260760108923896,-6.491897900055533,-7.549372431321767,-10.081501124341711
7972,-22.91923789440842,-13.855362278378808,-6.327121324500551,-6.691571731842942,-7.223764968762084,-10.31594928634792
7976,-23.25001219368893,-13.673670865448361,-6.372979454072726,-6.900798485927355,-6.887093791698845,-10.517537248095268
7980,-23.540101206849993,-13.47801975519128,-6.398112200522239,-7.110859477948343,-6.5532024133101405,-10.676110425361825
7984,-23.782680893715522,-13.273969584198907,-6.404620886035978,-7.312902489696494,-6.236726629433513,-10.783956981960484
7988,-23.972375141522143,-13.068323303018206,-6.397022372238005,-7.498892187948225,-5.952444692875707,-10.83657450739556
7992,-24.105304069359033,-12.868592530493284,-6.3819114863810205,-7.662339695365361,-5.714371307005568,-10.832990671954265
7996,-24.178997865316283,-12.682192407511412,-6.36721314882423,-7.798787780401697,-5.5347039684616695,-10.775672495531337
8000,-24.192382649307387,-12.515678244832246,-6.361285848681021,-7.906202071122907,-5.422888959631393,-10.670215960613069
8004,-24.145962466054847,-12.374256890103329,-6.3720854871649,-7.9853082704098295,-5.384948682493395,-10.52491123002249
8008,-24.042084094766775,-12.261553479531264,-6.406392747717117,-8.039705934516304,-5.42300743715146,-10.350114151692134
8012,-23.885093522719643,-12.179522850999101,-6.469074289394778,-8.075599776013753,-5.534965661073878,-10.157378810624209
8016,-23.681357800648936,-12.12853357413452,-6.56252547227759,-8.10122411528577,-5.714465505262847,-9.958487427586265
8020,-23.439267679358345,-12.107741203993443,-6.686523792837036,-8.126176892983217,-5.951343628879178,-9.764586977446722
8024,-23.169224355833496,-12.115693395081486,-6.838509678435401,-8.160735585541246,-6.232533760659963,-9.585490957377008
8028,-22.883392536547365,-12.150854462923068,-7.014020951532995,-8.215009247437585,-6.543106669029604,-9.429033717958731
8032,-22.594999323448953,-12.211744912658556,-7.206988439437738,-8.297813332030456,-6.8671376093522944,-9.300414748707066
8036,-22.31723195584998,-12.296697919043266,-7.409866500151584,-8.415425741033177,-7.188349346977386,-9.201682161930467
8040,-22.06204018234089,-12.403504115006339,-7.613789431252158,-8.570554951253781,-7.4906691451012986,-9.131588940666076
8044,-21.839117616608537,-12.529173304389474,-7.8088765682449415,-8.76171444408047,-7.758767178516779,-9.085879333231548
8048,-21.655122647223067,-12.669817729981247,-7.984614697893623,-8.98295335845929,-7.978490568010572,-9.057834545581153
8052,-21.513108142063526,-12.820589295027897,-8.130235566688748,-9.223867350621054,-8.137148559520721,-9.038899867763392
8056,-21.41224405088124,-12.97574802193398,-8.235188491765808,-9.469998021454092,-8.223807535259269,-9.019397809356683
8060,-21.34799762536774,-13.129018839112835,-8.28987433586494,-9.703798283326009,-8.229816404145764,-8.989416574014358
8064,-21.312774595133174,-13.274202645499324,-8.286584247606697,-9.906118305000001,-8.149565257334395,-8.939812189087885
8068,-21.29676311894968,-13.40573708488802,-8.220315199316886,-10.057882149630911,-7.981218129379187,-8.863079197948947
8072,-21.288682082942334,-13.518899039260415,-8.089159153490021,-10.141610201539876,-7.727152381609858,-8.753889312788287
8076,-21.276381890378424,-13.609638180275399,-7.894267807962252,-10.142687813621599,-7.3940551506702015,-8.60932840744678
8080,-21.247480763038016,-13.674295733409418,-7.639622540712096,-10.050454829119909,-6.992774449545983,-8.428993967682198
8084,-21.190162151833544,-13.709421517750448,-7.331754233791134,-9.8590889006905,-6.537938632657831,-8.21500558591765
8088,-21.09401321841352,-13.711683931956436,-6.979339197571312,-9.568071770604373,-6.04722616949159,-7.971820286604058
8092,-20.950688031492213,-13.67780357300387,-6.592579561311121,-9.182077607717584,-5.5402436335286165,-7.705782514665266
8096,-20.75433995056163,-13.604593812083953,-6.1824869541565874,-8.710394628186103,-5.037204254428691,-7.424530568275408
8100,-20.501934252557103,-13.489276021510602,-5.76031636486295,-8.166154565684923,-4.5576922844548635,-7.136453569450121
8104,-20.193488089775435,-13.33005595174337,-5.337239696164588,-7.56551110974354,-4.11962323502933,-6.850239275160478
8108,-19.832103668414184,-13.126698238630983,-4.924102646461273,-6.926694639029498,-3.7383019579383356,-6.574388721964881
8112,-19.423652286404828,-12.880840976187663,-4.531095758509063,-6.2688868830652265,-3.4255153251716743,-6.316631732543605
8116,-18.976181250803737,-12.596049580055645,-4.167390032946012,-5.611075359335188,-3.18881196854141,-6.083381249488986
8120,-18.49928828992734,-12.277789079315511,-3.8409202359965127,-4.971141004388716,-3.0312033222628676,-5.879430811947262
8124,-18.003620354348058,-11.933376942972153,-3.558347948410456,-4.365241184507172,-2.9513278963245635,-5.70792096566228
8128,-17.50043115848691,-11.571745481628655,-3.325001639314792,-3.807304527558077,-2.943882444393717,-5.5703944857109775
8132,-17.001075712642674,-11.202833268995782,-3.144602226748446,-3.308469081228065,-3.000129153392371,-5.466782489667385
8136,-16.516490251872664,-10.836679602850667,-3.018843685611364,-2.8765384920346357,-3.108491170727708,-5.39536450888681
8140,-16.056833214577193,-10.482503298838342,-2.947076096623131,-2.515663043929105,-3.2553367409700362,-5.352844285455177
8144,-15.63133741907742,-10.147972799022387,-2.9262234484351657,-2.22630034990312,-3.425895609765203,-5.334561879334262
8148,-15.248209966971102,-9.838674702479883,-2.9508595612623556,-2.005310023558119,-3.6050927446890846,-5.33472638276587
8152,-14.914423886006471,-9.557766839697662,-3.0133754808203013,-1.8460936295913897,-3.7781871734099943,-5.34662645277392
8156,-14.635476199901646,-9.305964473775596,-3.104374438310945,-1.7389371614681923,-3.9313629165144457,-5.362970669728074
8160,-14.415320140455968,-9.08204751017347,-3.2134924709375237,-1.6717878122291898,-4.052488057238295,-5.376535468966862
8164,-14.256516653620059,-8.883823755692468,-3.33059537263758,-1.6314472424716282,-4.1320191039945975,-5.381063407364334
8168,-14.160393974928265,-8.709178538153129,-3.4469960380893223,-1.6048684035651235,-4.163762547244148,-5.372112952546414
8172,-14.126986280251746,-8.556833535604135,-3.556321639326597,-1.5802485045309806,-4.145234183920537,-5.347592120558735
8176,-14.154765693927661,-8.42672094267061,-3.654930662256356,-1.547875379596438,-4.077627535768797,-5.307952647777604
8180,-14.240376004030129,-8.320102156159182,-3.741991565110216,-1.5008475905636183,-3.965574140711835,-5.2561676605574865
8184,-14.378497527471048,-8.239498413285927,-3.8192741586434376,-1.4356625910014296,-3.816778326628113,-5.197522478673834
8188,-14.561778313729524,-8.188340157780502,-3.890562792829959,-1.352480676096569,-3.641447097510952,-5.139119636565578
8192,-14.780765063991268,-8.170294479276222,-3.9606796561219215,-1.254936866275245,-3.4514885835747884,-5.0890794146409375
8196,-15.023974578160002,-8.188482452677317,-4.034373806727393,-1.14963842141821,-3.2596644100254957,-5.055636913489039
8200,-15.278354083185844,-8.244917722009635,-4.115447862052987,-1.045603593358931,-3.0789400547927466,-5.046405398447777
8204,-15.530181531523745,-8.340289680110754,-4.2062848911304185,-0.9537063857725423,-2.922060118886239,-5.06788550026669
8208,-15.766153035044578,-8.473905058115077,-4.307644458303403,-0.8859501854137675,-2.8011377337826673,-5.12508154873549
8212,-15.974341054649738,-8.643551756600589,-4.418557646112154,-0.8544293915242809,-2.72708228446909,-5.2211036610613535
8216,-16.14492074016096,-8.845282809112389,-4.536354308651567,-0.8701092322590628,-2.7089316908013408,-5.356834910641296
8220,-16.270746807356037,-9.073304858124851,-4.656973480994153,-0.9417109990184015,-2.753278613055821,-5.530837511306353
8224,-16.34779837320243,-9.320063630288205,-4.775556476536876,-1.074857767761692,-2.8638481806951224,-5.739531531218756
8228,-16.375350129985993,-9.576421397888454,-4.887113496626533,-1.2714399708909525,-3.041125730230313,-5.9775047894719755
8232,-16.355768422943466,-9.831828266768666,-4.987088443365556,-1.5291912011267323,-3.282002759792035,-6.237840999298441
8236,-16.294070660809744,-10.074596052943894,-5.0718771628727275,-1.8416534267100464,-3.579624168805274,-6.512522289384806
8240,-16.197516650752362,-10.29247673405832,-5.139444707633652,-2.1987216274586134,-3.9236654739357646,-6.793004854798757
8244,-16.075328157755706,-10.47355184029769,-5.18998367983092,-2.587675069120254,-4.301037461214611,-7.070898563324595
8248,-15.938360852305692,-10.607174550932385,-5.226315486418992,-2.994324239918837,-4.696769298313798,-7.338528344897594
8252,-15.79851988146275,-10.684699457909174,-5.253788461508484,-3.4039592129128553,-5.094849685581203,-7.589241939318471
8256,-15.667945406714184,-10.699982822255707,-5.279730016906199,-3.802099623989635,-5.479044511781027,-7.817564812504846
8260,-15.5581872000711,-10.64980950066954,-5.3127073868238766,-4.175232356032808,-5.833831868452024,-8.01939704282784
8264,-15.479512436940189,-10.534291223611081,-5.361748129191882,-4.511590354969223,-6.145452700161091,-8.192295324087558
8268,-15.440302376046327,-10.35707712054393,-5.435482873652585,-4.8018126833032895,-6.402883700757686,-8.335704929313804
8272,-15.446487301760046,-10.125237969165509,-5.541203730191213,-5.03934812803615,-6.598561518164896,-8.451034786818733
8276,-15.501149980746991,-9.848912877726082,-5.684038124097594,-5.220677014214096,-6.7288665904252465,-8.541628848189589
8280,-15.60449989064163,-9.54090990256138,-5.866491506134841,-5.345502260089826,-6.794431667202317,-8.612713455464364
8284,-15.754217227902284,-9.216266081845646,-6.088377808670674,-5.416870990758816,-6.800188818152713,-8.671231690221575
8288,-15.945906678725295,-8.891549996944903,-6.346900800765014,-5.440993293094512,-6.754951057947525,-8.725358044690298
8292,-16.173404639756853,-8.583759978171734,-6.636688320254941,-5.4266195412786145,-6.670468844856605,-8.783633088826617
8296,-16.428939167953867,-8.30898345591224,-6.949850765685226,-5.384138040305801,-6.560188245042231,-8.853940481501764
8300,-16.703327314885392,-8.081167566322389,-7.2762745901520525,-5.324698777328427,-6.438039700798733,-8.942653991957418
8304,-16.98630634675791,-7.911207025507178,-7.6041963814134235,-5.259497732008063,-6.317402320156505,-9.054113093597552
8308,-17.266907045390614,-7.806306027319556,-7.920873610842378,-5.199120139414216,-6.210177693317042,-9.190372120089346
8312,-17.533781614754965,-7.769544117711339,-8.213189849333398,-5.152850581275585,-6.125935617000019,-9.351148125696126
8316,-17.775590143694775,-7.799752032569987,-8.46825749357563,-5.128057941589137,-6.071275049262168,-9.534003403924888
8320,-17.981627709907446,-7.891858817304913,-8.674172821264829,-5.129825820066082,-6.049571517729064,-9.734792965303587
8324,-18.142672306507002,-8.037651971035123,-8.820888848409393,-5.160799556483318,-6.0610714337343525,-9.948227013793222
8328,-18.251773122336054,-8.226645578070691,-8.900950185752764,-5.221026464124147,-6.103106099347467,-10.16827573936142
8332,-18.304706155913582,-8.44679447521208,-8.909882384515027,-5.30766678434549,-6.170283393475728,-10.388282134029557
8336,-18.30009525169839,-8.685079102173606,-8.846289803750953,-5.414752164493062,-6.254765339667397,-10.600927033766697
8340,-18.239398014388442,-8.928160818935265,-8.711856354785295,-5.533295256404419,-6.346828045794267,-10.798304219103505
8344,-18.126865957930338,-9.163174537189308,-8.511304402554362,-5.651854450069127,-6.435714256072493,-10.972214671821138
8348,-17.969382258301753,-9.378500017797329,-8.252177407472995,-5.75739736530074,-6.5105752841921944,-11.114602208525914
8352,-17.776073140764776,-9.564357175828489,-7.944361029909379,-5.836303720152442,-6.561324985260547,-11.218057641623883
8356,-17.557789148091786,-9.713285097218787,-7.599481948534019,-5.875537910613741,-6.57941640589855,-11.276439459733695
8360,-17.326656139293775,-9.820663712882036,-7.230392907367877,-5.864059170811413,-6.558601077834567,-11.285640905180616
8364,-17.09572424134653,-9.885254183529268,-6.850741016966746,-5.794297652425326,-6.495555586998883,-11.244331207873289
8368,-16.878507326320452,-9.909499198536633,-6.474396816930238,-5.66329549012171,-6.390120899832017,-11.154369536147009
8372,-16.688228042813357,-9.89935269956251,-6.114603084242056,-5.473206608535069,-6.245039184613154,-11.020742474947296
8376,-16.536858966337153,-9.863674591095029,-5.783008334822907,-5.2311822547143025,-6.065367998600493,-10.851165382005028
8380,-16.43424535416107,-9.813401708634103,-5.488909262507768,-4.948867828788421,-5.857869017480511,-10.655590868477619
8384,-16.387486954734488,-9.760607056769256,-5.238857191545925,-4.641628007892606,-5.630500107263522,-10.445700600568761
8388,-16.400521927821284,-9.717389391654608,-5.036523915883545,-4.3274392520592295,-5.391933860368348,-10.234274572304516
8392,-16.473813359691352,-9.694589634922199,-4.882695410705072,-4.0254435502552,-5.151043249985758,-10.034374267045388
8396,-16.604205448019425,-9.70056522196912,-4.775436680001457,-3.7543853566094976,-4.916458674467985,-9.858451169716327
8400,-16.785103253651425,-9.740336283563925,-4.7105315989034295,-3.5312262768521303,-4.69632156873693,-9.717532274495705
8404,-17.0069711097687,-9.815200509395932,-4.682120666515959,-3.370031690020075,-4.498165164093673,-9.620489749232942
8408,-17.257939216058716,-9.922655409295666,-4.68328514990355,-3.2810193238146272,-4.3287025396951195,-9.573308809511476
8412,-17.52433645190903,-10.056483664489901,-4.706420607978735,-3.2697274130535026,-4.193421288464635,-9.578399176311814
8416,-17.791197274265226,-10.207090482635051,-4.743503543928036,-3.336493368429193,-4.09614019021503,-9.634199666602226
8420,-18.04291495852561,-10.36228071529445,-4.786446678093191,-3.4764883964963915,-4.038758414380919,-9.735320420703793
8424,-18.264065715720555,-10.50846040527556,-4.827548344069755,-3.6803154010920656,-4.021242823079007,-9.873219591344824
8428,-18.44021108372026,-10.6319781567714,-4.859838804862823,-3.9349209812330552,-4.041711495402737,-10.037186968833566
8432,-18.55849968587816,-10.72030575446759,-4.877202086473404,-4.224592516676897,-4.0965228757277,-10.215427286753416
8436,-18.608116728223262,-10.762975424259388,-4.8744170684358235,-4.5320268832283785,-4.180469959299832,-10.396194692050022
8440,-18.580757095107778,-10.752330397326373,-4.84735743626915,-4.839532421446209,-4.287212527312577,-10.568953546882595
8444,-18.47115578787062,-10.684045221158966,-4.7933770244651726,-5.130249256353974,-4.409886719898769,-10.72538023381074
8448,-18.277504599392866,-10.557241601574063,-4.711657561009727,-5.389117018027495,-4.541667912914961,-10.859926007429141
8452,-18.001600703068423,-10.374131123611768,-4.603323925707084,-5.603448277177594,-4.6761545761237135,-10.969825588975095
8456,-17.64877901378318,-10.139387131268114,-4.471373886700018,-5.763254596889652,-4.807665058277396,-11.054715928236206
8460,-17.227782274952094,-9.85955399991483,-4.320584121603702,-5.861563733662843,-4.931595366183714,-11.116127975012995
8464,-16.750576046381056,-9.54260039971726,-4.1573931167334255,-5.894752955809621,-5.044802204864764,-11.156968016365107
8468,-16.23192713417919,-9.197464654067648,-3.989562018227811,-5.862688546424724,-5.145802673969081,-11.180949175133346
8472,-15.688613077814994,-8.833443902411082,-3.8254693402711184,-5.768503212209069,-5.234653724410908,-11.191974323420764
8476,-15.13837707851875,-8.459506486587124,-3.673151783551884,-5.618084744815566,-5.312591571629394,-11.193611134742051
8480,-14.5988691616008,-8.083725110622698,-3.5393392621875064,-5.419460484552146,-5.381586181297124,-11.188786617220641
8484,-14.08666713724535,-7.712880889145941,-3.4286065041288327,-5.182121462477709,-5.4438312436752305,-11.179630485524978
8488,-13.616285839498529,-7.352114865513957,-3.3426115374359364,-4.916189209422297,-5.501089383357539,-11.167270352085767
8492,-13.199153233219018,-7.004586572284209,-3.2794785061424063,-4.63144236199751,-5.5539441740182065,-11.151519142394017
8496,-12.842780360829511,-6.671344741478791,-3.23360311144786,-4.336466094087766,-5.6012321799245965,-11.13064258276642
8500,-12.550422670256006,-6.351664292206192,-3.1961629371768008,-4.0382189655183724,-5.639934488479112,-11.101442990842443
8504,-12.321280127932646,-6.043826658110932,-3.156296499759181,-3.7420424506924252,-5.665544004502691,-11.059686087768346
8508,-12.15099198168696,-5.7460128560505135,-3.1025847813453087,-3.4518752287818573,-5.672679257653543,-11.00069089988684
8512,-12.032186071597003,-5.456983787159377,-3.024462748287385,-3.1704749059550132,-5.655747120410947,-10.919927534635933
8516,-11.955095308845332,-5.1764904782447205,-2.913439038141412,-2.899689952682852,-5.609656654014988,-10.813627544683884
8520,-11.90839973456687,-4.9055333807825665,-2.764150529316654,-2.6409095238228213,-5.530635821758419,-10.679442125734985
8524,-11.880306420485022,-4.646498003371779,-2.5751655238651128,-2.3956341482415633,-5.417024291726105,-10.517033156386999
8528,-11.859654346714601,-4.403050384658039,-2.3493119968918967,-2.1659319592828505,-5.269779744975744,-10.328384334520644
8532,-11.836822593061662,-4.17975262813015,-2.093419264018686,-1.9546389798391395,-5.092570874774724,-10.117752431314148
8536,-11.804405747157267,-3.981581541575473,-1.8176351850349126,-1.7654073068371499,-4.891594696818334,-9.891402317867424
8540,-11.75771980908787,-3.8135842993557167,-1.5345899501405866,-1.6027710948181015,-4.675326660497344,-9.657314369414976
8544,-11.695083369837244,-3.680683219651167,-1.2585091575998155,-1.4722084465984895,-4.454223239228139,-9.424884655865613
8548,-11.617685753466104,-3.587423963470948,-1.004188312263479,-1.3800038480791508,-4.240220644806078,-9.204496252263866
8552,-11.528958621614413,-3.5375325993667386,-0.7858014380193701,-1.3328114711318513,-4.045952742383219,-9.00691293890436
8556,-11.433645399530107,-3.5334120113666634,-0.6157445424092481,-1.3370686514522014,-3.883838789070721,-8.842625143758676
8560,-11.336896139914133,-3.5758168644835684,-0.503781752720396,-1.3984832015842394,-3.7652643036655356,-8.721308792091348
8564,-11.243560811959801,-3.6637656401764906,-0.4565542564108314,-1.5216276451622794,-3.6999164476909154,-8.651397107470569
8568,-11.157640773765191,-3.7945386382083237,-0.4772972654736717,-1.7094937449654048,-3.6951845633208227,-8.639644462833015
8572,-11.081865329405458,-3.9636600207206536,-0.565662886187833,-1.9629495098504912,-3.755609903011058,-8.690655654036938
8576,-11.017523979678458,-4.164981417399754,-0.7177618556354666,-2.2802762883900396,-3.882540370458923,-8.806527634234444
8580,-10.964697195127624,-4.3910343600999635,-0.9265801779017745,-2.657014193345941,-4.074134189897478,-8.98674917455859
8584,-10.922786713271588,-4.633589059037566,-1.182705621562089,-3.0861269700201723,-4.325631220891294,-9.228314406131048
8588,-10.891017410289233,-4.884135485903242,-1.4750940639485395,-3.5582894762273742,-4.629653454926115,-9.525876415902541
8592,-10.868653315096095,-5.1340925422623584,-1.7916851784328245,-4.062162117000417,-4.976420988388186,-9.871866722347525
8596,-10.854963119914563,-5.374857339141987,-2.119932236413256,-4.584739934462626,-5.354023782134701,-10.256696825875407
8600,-10.84914304243432,-5.59795535068742,-2.447404890497263,-5.111925894400771,-5.748949143297189,-10.669178637202885
8604,-10.850295615606772,-5.7953866295825796,-2.762449773629692,-5.629288498623971,-6.146868317358974,-11.097125496682343
8608,-10.857386046554504,-5.960039044151383,-3.0547143226251645,-6.122792710324825,-6.533504418645927,-11.527967444160682
8612,-10.869125420527649,-6.0860540773096306,-3.3154151756332007,-6.579383137367208,-6.895453993087898,-11.949299646012204
8616,-10.883906182368458,-6.1692124134915405,-3.537458433843636,-6.987515198155363,-7.220982192257588,-12.349435445462111
8620,-10.899944146211048,-6.207436464887267,-3.715575730983006,-7.337752078983889,-7.500789484565024,-12.718010217302043
8624,-10.915566687481594,-6.201291290708858,-3.8464485625125375,-7.623327347237376,-7.728563117988064,-13.046494281981154
8628,-10.92939319590305,-6.154185262837194,-3.928632319126526,-7.840421378843635,-7.90106967633811,-13.328392050926455
8632,-10.940250882664943,-6.072099055298143,-3.9622102683960807,-7.988046779679661,-8.017776390917847,-13.559083442637714
8636,-10.946955120176625,-5.962986294650353,-3.9483752662216314,-8.06771461437069,-8.080286389183009,-13.735516000337814
8640,-10.948210779727606,-5.8361284497823185,-3.88921049966336,-8.083116054138884,-8.09190566806881,-13.855991441013025
8644,-10.94272173958646,-5.701559690160773,-3.7877228189408902,-8.039849344588283,-8.057417027366148,-13.920092212049477
8648,-10.929374578708654,-5.569465107162535,-3.647950361343186,-7.9450491532627545,-7.982930563571815,-13.928631353835401
8652,-10.907375280414985,-5.449482615101313,-3.4749955795481697,-7.806868142716306,-7.875724137403106,-13.883569092439256
8656,-10.876402901710438,-5.350028805174889,-3.2750260870589023,-7.633965482042641,-7.744128516278739,-13.787983270374575
8660,-10.8368929949282,-5.2778116878260875,-3.0553190401627117,-7.435155134950031,-7.597480098535448,-13.646159223699128
8664,-10.790369270279394,-5.23750058248429,-2.8242319957260675,-7.219133718055379,-7.445972693305455,-13.463685348060134
8668,-10.739561077923272,-5.231365824797487,-2.590855871881661,-6.994063209771857,-7.300176012934534,-13.247362147678587
8672,-10.688143950033453,-5.258827378044,-2.3642784651715694,-6.766953619563971,-7.1702041080076135,-13.004895035316823
8676,-10.640227579417159,-5.316129101898534,-2.1526947556002325,-6.543087161608897,-7.06479668011763,-12.744554543884577
8680,-10.59985466883571,-5.396431380329785,-1.9626856268324695,-6.325783736229345,-6.9906075983387455,-12.474979231102473
8684,-10.570628353755586,-5.49038234387818,-1.7987691835317714,-6.116559799230389,-6.9517731267315925,-12.205079615865404
8688,-10.555387173367482,-5.586969910525062,-1.663105640454399,-5.91548847603175,-6.949656493078112,-11.943860684285431
8692,-10.555866336493438,-5.674465379669982,-1.5552806523656901,-5.721597735499084,-6.9827333691153175,-11.700089431005575
8696,-10.572458699425795,-5.7414539603509205,-1.4722893565797524,-5.533325977768469,-7.0467343698714116,-11.48192441684777
8700,-10.604222010961669,-5.777979499425043,-1.408870168759504,-5.349074296300079,-7.135121666919817,-11.29662628727311
8704,-10.649077308948858,-5.776623699129205,-1.3581255582695744,-5.167701608738319,-7.2397592770100525,-11.150288920070322
8708,-10.703963502863092,-5.733182388323703,-1.3121991588331197,-4.988697811819072,-7.351528064686344,-11.047445181538198
8712,-10.764807920569247,-5.646752710047915,-1.2628840034700062,-4.8119618266779085,-7.460798413994691,-10.99056446669191
8716,-10.826434565134978,-5.519372773315839,-1.2022680680412645,-4.637424601252504,-7.557912087365127,-10.979681128660156
8720,-10.882628633031027,-5.355502511360482,-1.1235538133041596,-4.464832722432735,-7.633841420304696,-11.01238512153707
8724,-10.92639482450412,-5.161481565374737,-1.021954333185477,-4.293778629714511,-7.680975548428384,-11.084165090305804
8728,-10.95024743196034,-4.944905216159148,-0.8953658289968777,-4.1238316417422505,-7.693815560829058,-11.188903309946394
8732,-10.946428148820381,-4.713895334735084,-0.7446109259590659,-3.9546515190412634,-7.669442879683257,-11.319374502947761
8736,-10.907172842536145,-4.476424050630329,-0.5733156972658495,-3.7861339404987358,-7.6078067510138085,-11.467756702944396
8740,-10.825209861417317,-4.239867145843737,-0.3875821466612541,-3.6186469609966396,-7.511883361862767,-11.626168550819363
8744,-10.694463350469528,-4.010752392108377,-0.19546707680296005,-3.4532423768239604,-7.387594656045959,-11.78710553284047
8748,-10.510725228200618,-3.7945072225827636,-0.006166518051918381,-3.2916512411937022,-7.2433171383409345,-11.943609590580678
8752,-10.27211936841496,-3.595135563655993,0.17103848477301703,-3.136065962647811,-7.089005932193591,-12.089200825245724
8756,-9.979412911765003,-3.4150109407111113,0.32776664487406243,-2.9889540628997207,-6.935199189487126,-12.21782265409787
8760,-9.636310514074534,-3.255015641262921,0.45713669364746645,-2.8531190024064266,-6.792164364990372,-12.324024725995194
8764,-9.249695594874254,-3.1150100337418203,0.5539454969291406,-2.7319337813415,-6.669218956012601,-12.403353210639706
8768,-8.829608737233414,-2.9943792639945364,0.614630033590066,-2.629466213926919,-6.574104816760291,-12.452734042876603
8772,-8.388831278047459,-2.8924464000190966,0.6371748467190809,-2.550323229926552,-6.512399521234607,-12.470706896991397
8776,-7.942179774677525,-2.8087527454450005,0.6209307931581649,-2.4992930714646895,-6.487133081767047,-12.457542043986255
8780,-7.505708005537546,-2.7432735503999104,0.566284632446511,-2.4809309321846507,-6.498756313195153,-12.415291101444799
8784,-7.095867169276688,-2.696494805246602,0.47430735415369474,-2.4990840905826994,-6.545384994880885,-12.347689447383742
8788,-6.728540699266842,-2.6691966472587607,0.34661533500144376,-2.5562764368497954,-6.623114748485034,-12.259790405082581
8792,-6.4179775696023045,-2.661977879616647,0.18549399872089561,-2.653046701983281,-6.726334151485774,-12.157390484920885
8796,-6.175874052419494,-2.6748315509841185,-0.0059478528776005,-2.7875549131190662,-6.848168803121114,-12.046502744716127
8800,-6.010878499319518,-2.707092405606483,-0.22385459539842167,-2.955720591666548,-6.981179472872972,-11.933093968587434
8804,-5.928537223656355,-2.7577743538567137,-0.4639309537119318,-3.1518376037294416,-7.118215186012219,-11.823055614033045
8808,-5.931445102214548,-2.8260339510036596,-0.7217519567538275,-3.369361821035024,-7.253173146537109,-11.722217558952808
8812,-6.0193915214349865,-2.911525276020888,-0.9929190233412324,-3.6016318924836837,-7.381524746693773,-11.636303067629477
8816,-6.189513294514105,-3.0146327061710725,-1.2731345835381012,-3.8425021344865833,-7.500663813154768,-11.570894706220633
8820,-6.436560117462563,-3.1366386052334607,-1.5583186081698586,-4.0869121924924015,-7.610141662954156,-11.531475570500948
8824,-6.753237304994401,-3.279726144324339,-1.8447122096318163,-4.331255145432302,-7.711684492700648,-11.523442950326848
8828,-7.130461148281487,-3.446623539313489,-2.1288066638237977,-4.5733347347917785,-7.808830931922367,-11.551926058360484
8832,-7.557481712431179,-3.639891329434481,-2.4071081458015953,-4.811917436786876,-7.906229072006502,-11.62140751892849
8836,-8.02207187920727,-3.8611555786333582,-2.6759982359633323,-5.046173312216271,-8.008871989389869,-11.735352130024982
8840,-8.511021415255732,-4.110633680297889,-2.931931620160103,-5.275315701791746,-8.121529560531108,-11.896022783525659
8844,-9.01092988191504,-4.387025887633137,-3.1719080964958017,-5.498485083862871,-8.248378598340693,-12.104441762690524
8848,-9.509048765070089,-4.687578109104662,-3.3939143036621693,-5.714717520622933,-8.392661115749627,-12.360319575819597
8852,-9.993957299037502,-5.008146218462317,-3.597114770873426,-5.922924897789912,-8.556301777212065,-12.661881308220146
8856,-10.456073591185937,-5.343301800221879,-3.781828082584376,-6.122012877160691,-8.739611167821685,-13.005699958574073
8860,-10.888084881719562,-5.68658787281327,-3.949411466100565,-6.311245831026966,-8.941203182647781,-13.386643240883602
8864,-11.28523426825582,-6.030875327281754,-4.102036942989721,-6.490725411170091,-9.158068445689748,-13.797876241348561
8868,-11.645278838282856,-6.368646576623069,-4.2422519464968005,-6.661701412451905,-9.385653269996878,-14.23079759572136
8872,-11.968064824758502,-6.692157744125584,-4.372369859708081,-6.826578976918228,-9.617940062936292,-14.674943362603404
