PSD_0_0Hz,PSD_25_0Hz,PSD_50_0Hz,Emotion
602.0016667,3408.8475,2808.006667,Neutral
5.226666667,824.4166667,821.34,Neutral
37.5,78.05083333,40.04166667,Neutral
325.6066667,1404.176667,1077.36,Neutral
9.626666667,54.75,45.92666667,Neutral
233.1266667,911.5333333,678.4066667,Neutral
11.48166667,91.87333333,79.935,Neutral
2.281666667,1058.433333,1053.375,Neutral
759.375,1235.953333,477.0416667,Neutral
313.9266667,343.9108333,29.48166667,Neutral
72.10666667,364.3575,292.6016667,Neutral
127.8816667,299.4733333,171.735,Neutral
480.615,842.6608333,361.9266667,Neutral
15.04166667,24.92333333,9.881666667,Neutral
7.041666667,2030.833333,2020.335,Neutral
814.335,2284.673333,1469.535,Neutral
15.04166667,1533.334167,1516.86,Neutral
36.50666667,1492.2375,1457.041667,Neutral
204.1666667,269.9175,66.00166667,Neutral
70.04166667,157.5266667,87.40166667,Neutral
339.0016667,1201.5,861.6016667,Neutral
11.48166667,146.8566667,135.375,Neutral
100.86,1481.026667,1380.166667,Neutral
24.40166667,636.06,614.0816667,Neutral
907.74,2561.963333,1653.36,Neutral
72.10666667,1105.083333,1029.66,Neutral
940.0016667,1574.483333,634.4816667,Neutral
121.5,2444.584167,2324.601667,Neutral
81.40166667,2848.0875,2764.906667,Neutral
64.02666667,87.49666667,23.20666667,Neutral
4.166666667,316.0108333,312.4816667,Neutral
354.2016667,1143.4875,788.9066667,Neutral
129.735,689.4733333,558.735,Neutral
1.926666667,1811.533333,1809.606667,Neutral
302.46,313.0833333,11.76,Neutral
287.0416667,291.66,6.201666667,Neutral
592.0266667,642.2566667,52.80666667,Neutral
45.92666667,264.3333333,218.4066667,Neutral
19.44,24.03083333,4.681666667,Neutral
173.8816667,642.3941667,468.1666667,Neutral
578.2016667,954.2433333,376.0416667,Neutral
1329.081667,2536.083333,1207.001667,Neutral
0.426666667,195.9108333,196.0816667,Neutral
1.215,1402.696667,1401.481667,Neutral
48.735,1546.006667,1494.681667,Neutral
198.375,2723.976667,2525.601667,Neutral
277.44,3163.866667,2886.426667,Neutral
61.44,2866.964167,2803.681667,Neutral
22.04166667,731.8275,708.5066667,Neutral
728.2016667,1391.803333,663.6016667,Neutral
1145.401667,1792.283333,646.8816667,Neutral
17.00166667,313.2741667,296.8066667,Neutral
0.081666667,192.1941667,192.6666667,Neutral
745.935,1626.816667,880.8816667,Neutral
319.74,1474.763333,1153.706667,Neutral
0.041666667,37.52666667,38.00166667,Neutral
25.62666667,1319.643333,1296.54,Neutral
39.015,39.28083333,0.006666667,Neutral
77.04166667,808.1941667,730.4066667,Neutral
7.481666667,1066.163333,1058.681667,Neutral
98.415,364.8208333,266.6666667,Neutral
1261.5,3799.426667,2537.926667,Neutral
15.68166667,30.08666667,15.04166667,Neutral
16.335,1799.820833,1781.926667,Neutral
706.335,883.4733333,178.215,Neutral
129.735,1323.540833,1192.86,Neutral
113.535,3150.166667,3033.001667,Neutral
669.9266667,1000.284167,330.0416667,Neutral
403.44,1358.964167,955.0816667,Neutral
82.88166667,123.5541667,40.56,Neutral
28.60166667,940.8333333,915.135,Neutral
126.0416667,902.1666667,772.935,Neutral
38.50666667,46.49666667,7.26,Neutral
17.34,845.3766667,826.0266667,Neutral
76.32666667,278.6166667,201.84,Neutral
392.0416667,483.3666667,88.935,Neutral
576.24,1774.746667,1198.506667,Neutral
634.4816667,3558.166667,2926.041667,Neutral
706.335,1142.006667,435.2016667,Neutral
522.6666667,4133.973333,3611.306667,Neutral
201.84,383.3108333,182.6016667,Neutral
34.08166667,1439.1,1407.601667,Neutral
1093.5,2485.826667,1392.326667,Neutral
324.135,337.3541667,14.10666667,Neutral
369.735,1841.620833,1472.666667,Neutral
132.54,476.0666667,343.5266667,Neutral
566.4816667,3617.496667,3051.015,Neutral
661.5,2804.76,2143.26,Neutral
570.375,3493.953333,2926.041667,Neutral
940.0016667,1281.0075,340.5066667,Neutral
90.48166667,895.5233333,805.0416667,Neutral
622.2016667,905.4408333,282.9066667,Neutral
226.935,618.5933333,392.0416667,Neutral
646.8816667,1201.763333,554.8816667,Neutral
86.64,348,261.36,Neutral
121.5,128.76,7.26,Neutral
61.44,353.0241667,292.6016667,Neutral
68.68166667,538.6166667,469.935,Neutral
167.4816667,181.6608333,13.5,Neutral
406.7266667,1782.216667,1374.106667,Neutral
294,1206.666667,912.6666667,Neutral
2.666666667,288.9508333,287.0416667,Neutral
172.8066667,701.4908333,528.2816667,Neutral
541.5,557.0508333,16.335,Neutral
214.8016667,215.8541667,0.426666667,Neutral
240.6666667,551.7066667,311.04,Neutral
14.72666667,76.64416667,62.08166667,Neutral
684.8016667,4226.380833,3542.94,Neutral
143.0816667,1919.1,1778.481667,Neutral
1120.666667,1498.293333,377.6266667,Neutral
1096.201667,1693.5,598.0016667,Neutral
118.815,504.4166667,385.6016667,Neutral
2.94,4.130833333,1.215,Neutral
539.6016667,581.4466667,44.28166667,Neutral
674.16,3595.786667,2921.626667,Neutral
1472.666667,2604.293333,1131.626667,Neutral
193.8016667,462.0066667,270.6816667,Neutral
248.3266667,1448.890833,1201.335,Neutral
426.7266667,456.6533333,29.92666667,Neutral
457.6266667,608.2575,151.0016667,Neutral
1545.615,2647.23,1101.615,Neutral
76.32666667,891.4708333,814.335,Neutral
549.1266667,2647.266667,2098.14,Neutral
922.56,2317.650833,1395.375,Neutral
74.20166667,148.4066667,74.20166667,Neutral
21.28166667,541.3408333,518.94,Neutral
257.415,276.7533333,17.68166667,Neutral
528.2816667,1265.323333,737.0416667,Neutral
194.94,1159.003333,962.6666667,Neutral
234.375,2153.256667,1918.881667,Neutral
194.94,394.4666667,199.5266667,Neutral
1564.935,3673.793333,2109.375,Neutral
87.40166667,188.2341667,100.86,Neutral
205.335,310.3366667,105.0016667,Neutral
518.94,3714.604167,3197.041667,Neutral
45.92666667,153.75,109.2266667,Neutral
1.126666667,637.6666667,636.54,Neutral
905.2816667,1003.686667,100.0416667,Neutral
0.015,48.19333333,47.60166667,Neutral
331.5266667,2991.504167,2658.615,Neutral
2.94,710.4308333,706.335,Neutral
150,179.2041667,29.48166667,Neutral
1422.96,3249.770833,1827.015,Neutral
0.326666667,341.5641667,342.015,Neutral
24.80666667,2270.936667,2242.666667,Neutral
0.375,1258.976667,1258.601667,Neutral
663.6016667,664.6541667,0,Neutral
405.0816667,515.1633333,110.0816667,Neutral
33.60666667,70.5975,37.00166667,Neutral
0.015,974.1208333,972.8266667,Neutral
39.015,132.9133333,95.20166667,Neutral
298.215,1561.126667,1264.401667,Neutral
3.681666667,308.8333333,303.8816667,Neutral
445.4816667,2157.42,1710.281667,Neutral
158.1066667,672.51,511.5266667,Neutral
27.30666667,257.9466667,230.64,Neutral
682.6666667,1738.693333,1056.026667,Neutral
743.7066667,1456.616667,712.86,Neutral
487.8016667,1649.843333,1162.041667,Neutral
269.34,1348.043333,1077.36,Neutral
24,952.5708333,930.015,Neutral
1413.735,2849.054167,1435.306667,Neutral
38.00166667,251.9541667,213.6066667,Neutral
473.4816667,1101.674167,628.3266667,Neutral
4.001666667,446.0433333,442.0416667,Neutral
608.0266667,3231.984167,2625.041667,Neutral
1435.306667,2883.013333,1447.706667,Neutral
900.375,2319.633333,1419.881667,Neutral
365.04,1581.856667,1215.526667,Neutral
97.60666667,160.4966667,61.44,Neutral
572.3266667,577.6566667,3.226666667,Neutral
702.0016667,713.34,13.20166667,Neutral
13.80166667,882.9133333,871.215,Neutral
206.5066667,541.0133333,334.5066667,Neutral
791.2016667,822.9541667,32.66666667,Neutral
142.1066667,1560.9375,1419.881667,Neutral
606.015,2872.880833,2265.926667,Neutral
276.0816667,2993.963333,2717.881667,Neutral
53.40166667,312.7266667,257.415,Neutral
0.041666667,1258.643333,1258.601667,Neutral
113.535,611.7408333,496.86,Neutral
22.04166667,24.33416667,2.16,Neutral
6.406666667,7.906666667,1.5,Neutral
103.335,131.9366667,28.60166667,Neutral
77.04166667,2616.6675,2537.926667,Neutral
2.535,1606.47,1603.935,Neutral
6.826666667,1578.443333,1568.166667,Neutral
140.1666667,150.4841667,10.935,Neutral
588.06,3655.870833,3069.081667,Neutral
504.1666667,661.8708333,159.135,Neutral
5.415,25.39333333,20.535,Neutral
580.1666667,3268.333333,2688.166667,Neutral
438.615,1938.166667,1501.001667,Neutral
10.14,16.20333333,6,Neutral
187.0416667,337.1008333,150,Neutral
123.3066667,166.35,41.60666667,Neutral
478.8266667,535.2841667,57.04166667,Neutral
517.0816667,517.1233333,0.041666667,Neutral
890.6016667,3923.603333,3033.001667,Neutral
1.815,487.9266667,484.2016667,Neutral
138.24,1590.130833,1450.815,Neutral
126.96,2580.163333,2456.326667,Neutral
371.3066667,443.1641667,71.415,Neutral
478.8266667,2096.6175,1617.041667,Neutral
38.00166667,943.2833333,905.2816667,Neutral
754.8816667,752.8066667,0.201666667,Neutral
78.48166667,637.2166667,558.735,Neutral
902.8266667,1122.483333,218.4066667,Neutral
172.8066667,249.6708333,77.04166667,Neutral
586.0816667,3295.456667,2709.375,Neutral
72.80166667,944.8741667,873.6266667,Neutral
526.4066667,526.8241667,1.401666667,Neutral
22.04166667,310.0866667,289.815,Neutral
269.34,631.2666667,361.9266667,Neutral
285.66,735.9766667,450.6666667,Neutral
484.2016667,684.2466667,203.0016667,Neutral
236.8816667,822.9633333,586.0816667,Neutral
274.7266667,278.8933333,4.166666667,Neutral
812.0066667,2221.936667,1410.666667,Neutral
457.6266667,2124.293333,1666.666667,Neutral
10.40166667,299.6541667,288.4266667,Neutral
48.16666667,88.18416667,40.04166667,Neutral
786.615,1439.640833,653.1266667,Neutral
105.0016667,2346.154167,2242.666667,Neutral
885.735,2732.673333,1848.015,Neutral
84.375,759.2208333,674.16,Neutral
1.706666667,907.0966667,907.74,Neutral
676.2816667,1547.496667,871.215,Neutral
684.8016667,724.5541667,40.56,Neutral
663.6016667,889.7475,225.7066667,Neutral
66.00166667,380.5933333,315.375,Neutral
935.0016667,3056.274167,2120.64,Neutral
922.56,2324.330833,1401.481667,Neutral
244.4816667,385.9266667,139.2016667,Neutral
715.0416667,753.42,40.04166667,Neutral
334.5066667,2782.746667,2448.24,Neutral
145.0416667,927.7341667,784.3266667,Neutral
12.32666667,106.7333333,94.40666667,Neutral
163.2816667,498.8333333,336.0016667,Neutral
153.015,479.6333333,327.0816667,Neutral
146.0266667,589.7866667,443.76,Neutral
592.0266667,617.6166667,23.20666667,Neutral
0.041666667,1555.286667,1552.041667,Neutral
80.66666667,2632.644167,2550.281667,Neutral
680.535,1225.954167,545.3066667,Neutral
33.135,120.2466667,85.88166667,Neutral
117.0416667,2486.033333,2372.081667,Neutral
51.04166667,147.8433333,96.80166667,Neutral
945.015,1078.833333,135.375,Neutral
9.881666667,1864.923333,1855.041667,Neutral
723.8016667,1031.5875,308.1666667,Neutral
1270.215,3250.020833,1980.166667,Neutral
602.0016667,776.5008333,174.96,Neutral
7.481666667,9.840833333,2.406666667,Neutral
816.6666667,1144.1775,327.0816667,Neutral
44.82666667,815.4933333,770.6666667,Neutral
38.00166667,644.0166667,606.015,Neutral
288.4266667,1658.123333,1368.06,Neutral
51.3523623329381,1168.90439053957,1023.69435134731,Neutral
488.049728564515,9.00135652960716,1603.56164199604,Neutral
149.454272585867,344.372076433879,1428.30953858435,Neutral
0,0.006666667,2044.98461876697,Neutral
319.910651324989,1593.66402203788,1146.03700037894,Neutral
0,0.006666667,734.335178065058,Neutral
449.279981014776,895.597731870765,1018.19582387279,Neutral
26.1830241539119,1521.12078983149,2157.38132846043,Neutral
406.803704660306,2953.84917285231,98.1329413834829,Neutral
126.32481043566,2218.93763691138,1219.7755783698,Neutral
19.7659124534125,1605.24171203027,1506.90104273593,Neutral
0,254.856105313475,394.114643445887,Neutral
25.4740798373762,1388.73859971608,69.4664420649374,Neutral
154.260939718218,1683.74546876991,1185.39575502295,Neutral
111.791561998383,568.314992636741,203.583118896058,Neutral
687.030572679796,0.006666667,482.228911910574,Neutral
201.756276291875,575.348642308104,484.330848413466,Neutral
303.132082886678,1897.48610462101,885.694273849837,Neutral
418.495664876561,2136.42886254639,0,Neutral
459.525124899896,714.397837216154,807.237371496396,Neutral
21.8204745348272,0.006666667,0,Neutral
40.2273821703038,536.93533776595,0,Neutral
0,1219.42186174132,1195.03454034164,Neutral
0,1066.82869839559,263.347292034514,Neutral
56.4767790484882,1080.8528174484,379.814124217537,Neutral
231.593461412703,910.831142102134,1819.97323282423,Neutral
302.856962662517,2121.23985438925,0,Neutral
276.009792989391,0.006666667,165.258814079991,Neutral
0,637.105683370743,653.686160777442,Neutral
375.10626949909,234.27839418385,0,Neutral
0,712.219650980287,616.506492190525,Neutral
0,1626.34777560094,633.065092200133,Neutral
843.203089460595,0.006666667,173.271363290276,Neutral
0,1999.21849529063,0,Neutral
589.631156186541,692.423143548042,21.9872803005713,Neutral
517.157536059735,2764.1973234419,0,Neutral
622.0340619538,567.641083507019,405.561279689909,Neutral
0,1174.36078138787,738.224662519221,Neutral
162.289032291067,0.006666667,0,Neutral
0,0.006666667,507.716951319698,Neutral
7.17276418681288,3136.2853116612,0,Neutral
113.943175287985,2872.50298517123,1189.77104554847,Neutral
650.557243437588,355.772933862626,0,Neutral
212.343349965265,0.006666667,901.788307076329,Neutral
429.768872581691,78.3567827060364,0,Neutral
0,875.577105952595,172.720930777271,Neutral
816.077244062315,498.770076576297,1441.84611878591,Neutral
0,1414.40651042656,482.772382973612,Neutral
0,0.006666667,1340.52243425539,Neutral
568.766972033833,767.641072189886,1822.69192967695,Neutral
779.983776401078,1687.26747560743,874.638227341622,Neutral
0,1436.55471365075,406.923532450673,Neutral
443.772471553334,139.655823797697,548.616854593684,Neutral
118.03612493273,1022.77170881785,629.785471566138,Neutral
49.9990567911332,651.341054865926,0,Neutral
422.117349393237,0.006666667,879.083229736175,Neutral
0,1015.08297988304,1297.20802709138,Neutral
0,1194.78846942077,1903.60414162255,Neutral
0,765.201791808407,524.694360806388,Neutral
264.389880908789,84.6825369588989,1430.02719339285,Neutral
0,320.442926324392,591.922472647278,Neutral
254.977928918435,186.939823185648,1355.43108863433,Neutral
11.8619574788607,2336.99495651753,909.800251467338,Neutral
313.591834460904,2848.53567020921,1717.38206084596,Neutral
0,781.000318291898,1087.62009630249,Neutral
95.1176913756445,719.231806386225,1489.35489141729,Neutral
0,0.006666667,1339.13553599679,Neutral
330.215643140811,0.006666667,0,Neutral
0,196.433526423024,861.449520782365,Neutral
52.5307422007698,0.006666667,50.8655950848112,Neutral
135.594884329786,1818.2996456596,0,Neutral
566.151410646198,1657.70438054889,1798.51904603691,Neutral
0,333.131989170154,754.723035289143,Neutral
330.793500714359,194.113214238334,402.540041458106,Neutral
215.32380324972,2122.03071372662,0,Neutral
438.062214353668,679.592323499749,33.0165321075073,Neutral
0,1623.14936808219,0,Neutral
496.696537031319,431.827309521005,0,Neutral
249.861417266,0.006666667,321.945518525305,Neutral
94.5968293772039,1429.27194745318,818.190888555845,Neutral
0,121.64813345362,393.514615760109,Neutral
203.257526175472,958.64872203418,927.220486853992,Neutral
757.124761801658,777.542942326581,0,Neutral
269.423482728672,94.6247844147839,534.461697076373,Neutral
286.625143850237,169.405498598482,1474.83132098089,Neutral
244.115163352928,1374.19601607998,443.561779161023,Neutral
214.945520052159,2301.78417112384,1523.82483347468,Neutral
0,872.681826950653,429.834753763472,Neutral
762.26289175149,1114.90996901802,0,Neutral
639.262007030046,0.006666667,1350.10673517191,Neutral
487.447441525846,0.006666667,0,Neutral
111.676174242717,935.364888689546,709.241608532803,Neutral
93.968383174321,1282.19782536136,1180.09373833913,Neutral
162.979898661524,1076.20891236505,251.583310304758,Neutral
212.469623972658,780.628836012071,1076.65198676728,Neutral
470.098565993889,2985.81779291669,0,Neutral
65.5225573636682,1332.00486740498,0,Neutral
0,101.700423503202,449.802512236767,Neutral
196.32594144221,1893.26342844978,1169.19856016916,Neutral
441.532221890146,252.631362781473,0,Neutral
815.301078856356,2868.63617282663,1491.06645586616,Neutral
760.184251166649,694.872902546937,460.409380129872,Neutral
0,0.006666667,0,Neutral
431.80415288407,680.718006123804,1434.75551435563,Neutral
127.88375058508,206.507029938971,471.321128149982,Neutral
549.334164654248,0.006666667,528.207269787097,Neutral
704.817279861187,886.29053980498,0,Neutral
361.104820919746,1661.52885574461,1662.05104920458,Neutral
13.9482745947583,1774.5223385953,0,Neutral
0,1372.51999268731,491.010496464682,Neutral
794.8068110856,2219.54334909874,827.091341780716,Neutral
317.79329363349,371.993697941036,0,Neutral
783.642102081496,855.861171254149,0,Neutral
206.062539321242,888.68738050435,191.735276957887,Neutral
452.721870556518,0.006666667,0,Neutral
339.864339962634,475.567038365902,759.674273162939,Neutral
0,1046.19778274309,678.059909907994,Neutral
370.115561457889,1114.01093348995,0,Neutral
71.1677970853386,1353.94419807145,170.446340775773,Neutral
632.8384991485,2849.89675667322,0,Neutral
292.552910220937,1222.86082208115,402.772888543587,Neutral
149.790615845212,0.006666667,0,Neutral
54.883808950435,133.479133157972,766.667677021047,Neutral
84.1661532851217,622.18547491948,0,Neutral
263.774495471025,879.775715641144,508.254357029159,Neutral
592.528724790405,1632.8408844343,1054.14725289115,Neutral
394.908463497906,1036.1114713339,24.4139390662044,Neutral
636.025021948987,659.864204857772,787.721796610274,Neutral
145.30328908255,0.006666667,332.980287658187,Neutral
263.877487709674,1294.16443714194,0,Neutral
240.900717563609,2462.36603133831,0,Neutral
535.32806363772,2105.30150536654,0,Neutral
208.735108591579,1528.61228689207,0,Neutral
413.272159530199,308.483466197913,604.421535511542,Neutral
0,925.543217018636,0,Neutral
381.318579979302,806.507962728248,154.772983657506,Neutral
546.461893195001,1499.07688599411,503.102265747775,Neutral
7.53250634236244,22.6564482534829,815.620089768787,Neutral
0,1450.32793726558,583.786646170708,Neutral
526.020302323889,0.006666667,247.7515687624,Neutral
0,0.006666667,376.699412535711,Neutral
210.616020609477,359.053016924604,907.342335976509,Neutral
105.733814679092,352.76616078787,212.846387989874,Neutral
349.803478803922,0.006666667,957.212182979897,Neutral
244.981549437669,1565.09944337281,718.784960217936,Neutral
409.104607573005,1507.21131394923,2130.65552854867,Neutral
9.48504545886954,594.156759254069,0,Neutral
147.11255813284,527.490908116783,0,Neutral
718.969989238969,1289.68265240914,1185.37324675997,Neutral
94.4468324807589,1095.04602858647,1161.62110132056,Neutral
198.481886566882,469.769406397913,0,Neutral
682.567388534218,846.409445913341,0,Neutral
0,529.804443120296,1256.90759285584,Neutral
0,537.990181766341,0,Neutral
494.939676445512,0.006666667,1184.92143792092,Neutral
0,0.006666667,0,Neutral
521.89181121538,858.060783293344,0,Neutral
287.258401079687,164.986099614916,531.376937138498,Neutral
186.611118550847,1007.18819159119,0,Neutral
0,1424.43680563934,0,Neutral
0,2178.11597474541,0,Neutral
16.8731734861235,602.64321440277,393.560858085806,Neutral
739.818949748076,642.888462281578,29.1432251865718,Neutral
506.936211773306,0.006666667,728.793947012716,Neutral
480.361236459005,1564.3571666188,0,Neutral
297.878861078617,405.086231422599,0,Neutral
0,1823.58996826642,511.226517084277,Neutral
0,1385.88925903684,488.901943657636,Neutral
260.33510174684,0.006666667,953.772121439528,Neutral
491.125266114236,441.206630421193,312.193375887326,Neutral
232.23630328122,0.006666667,560.428282489408,Neutral
252.633211054442,1739.01632874752,0,Neutral
1099.22515155543,1892.86929344176,1002.2941681373,Neutral
568.273116874432,0.006666667,0,Neutral
766.719901991793,905.622267350877,0,Neutral
424.479097760464,547.210700117139,335.119674221231,Neutral
504.057402105144,1576.45518833037,1007.80175960334,Neutral
987.544838819906,2285.36948606506,926.36706803515,Neutral
509.875711252536,244.197023138539,956.843201918196,Neutral
301.938047547796,1652.39294779214,859.360975876992,Neutral
0,553.963660008867,679.96057481419,Neutral
112.027976642236,1153.99464622465,740.644479048344,Neutral
106.022256191227,0.006666667,791.114075796743,Neutral
521.792350045706,1500.72355769337,296.78888695532,Neutral
0,415.751688966024,434.108950895435,Neutral
27.5189094843746,558.384264839591,1013.34791501791,Neutral
449.811465865785,0.006666667,0,Neutral
483.99999965302,1691.52764819422,441.761775542332,Neutral
0,1087.23482212038,1048.98393832605,Neutral
474.367352087296,659.712848382768,150.840892078433,Neutral
143.469093093007,1488.78434990175,456.945763892421,Neutral
94.8141714411143,542.840205223287,461.049463486574,Neutral
472.708217464513,0.006666667,155.633541646621,Neutral
0,386.412910957149,278.423421692932,Neutral
439.817584687325,0.006666667,1006.65681777917,Neutral
426.629085046247,0.006666667,0,Neutral
601.797463174848,356.842101469933,0,Neutral
31.2437850617935,997.849457141483,599.35490033115,Neutral
424.91608463373,1047.24631504196,395.200042624523,Neutral
514.208573526408,646.00089289494,489.941175639142,Neutral
317.846361240107,994.670720620416,0,Neutral
0,0.006666667,642.912069949075,Neutral
114.783577221345,875.95946938602,351.572108366914,Neutral
0,359.508230887779,420.935554480147,Neutral
818.338840070716,1706.19322519505,1827.06613892271,Neutral
1005.55642500834,740.916620774334,603.78763243376,Neutral
410.471988897705,764.451875150571,842.635686372736,Neutral
410.528216989724,0.006666667,972.678791426112,Neutral
0,706.601952359256,0,Neutral
182.638369777047,1013.27626697983,1344.71786195593,Neutral
615.334354320012,478.811891657028,248.980857034958,Neutral
391.50088048292,473.191350828839,0,Neutral
498.640880365193,2753.62500763795,475.944713545607,Neutral
124.329588857699,289.595464528403,147.365101934095,Neutral
417.808800189979,3052.06076668762,0,Neutral
722.562619216417,1198.06534013564,0,Neutral
383.539090055682,1085.77661076703,1426.14312680504,Neutral
134.89842716867,836.423936440764,196.065487495078,Neutral
203.159763710514,2010.30298640056,68.66224510548,Neutral
735.615189874186,402.243616091278,659.185558820204,Neutral
20.1508594504794,1052.04713450269,531.929573300748,Neutral
0,311.102839649622,0,Neutral
606.312945257751,1198.94572869851,733.267056078204,Neutral
0,974.49338175302,0,Neutral
58.1747957590077,1182.19338476521,893.409453276271,Neutral
376.037984483472,1607.89041189441,793.053901602479,Neutral
789.955226840715,1297.38048813678,788.576591293601,Neutral
0,0.006666667,68.07366716418,Neutral
0,1217.34318482016,0,Neutral
0,856.512998252216,1068.14804506708,Neutral
549.14137093308,0.006666667,372.697717874536,Neutral
573.588921309266,2316.81636701651,745.930368259553,Neutral
142.830347226858,539.201850979781,34.2606038720836,Neutral
213.353871982426,0.006666667,944.272626887034,Neutral
277.036458703876,1085.76588424767,17.1069391393295,Neutral
603.77844200815,581.46538482283,1500.18846355922,Neutral
665.121265996421,0.006666667,983.169380772598,Neutral
0,1872.24180186808,138.81500333968,Neutral
545.556346714801,1744.28936164312,0,Neutral
448.967315604904,1246.48416879128,54.8786914690445,Neutral
459.871406522203,0.006666667,0,Neutral
0,2894.34589612107,385.678340438279,Neutral
273.188843506674,731.146392605497,1315.74322396033,Neutral
134.192673769483,351.114202871073,1486.30234108593,Neutral
698.525451677617,169.334724264623,419.544989222617,Neutral
0,412.783178885566,312.46118372803,Neutral
1129.71795466923,1286.80723214166,2200.52996899906,Neutral
0,787.37595665758,0,Neutral
0,117.289935835989,255.872994678977,Neutral
133.47981589612,1994.40236287859,0,Neutral
276.686158336426,480.877266696521,252.855584813944,Neutral
0,0.006666667,973.63254988667,Neutral
0,827.437506673053,1398.6339008652,Neutral
0,1146.12523119186,2240.86605401979,Neutral
705.77416830905,78.9250602323175,830.971237567333,Neutral
60.5507315735954,915.606508838676,1199.78935120207,Neutral
346.862148441438,1270.51945611965,1109.91020062955,Neutral
256.117259641495,611.995733326296,456.949421894625,Neutral
394.929263274634,19.7103266724482,0,Neutral
357.605604496201,490.352736106324,865.475334859458,Neutral
472.242951440971,294.782973032978,567.335871392111,Neutral
1053.26084582481,809.215793954467,236.035221768772,Neutral
475.293781983817,906.049635540614,1280.06994319657,Neutral
0,162.476124611957,1011.5093971375,Neutral
372.581112736452,215.176100123966,456.871712781948,Neutral
362.840110243233,1350.72492954937,298.709395583836,Neutral
630.674170891209,1670.07655670715,2178.35676970255,Neutral
0,2082.91126469312,836.224597252838,Neutral
0,0.006666667,0,Neutral
0,1028.36807539672,666.168963449936,Neutral
0,0.006666667,1351.53668465888,Neutral
277.528805332894,68.3893755056675,221.375787679881,Neutral
0,0.006666667,862.556215199253,Neutral
591.504792937119,1528.26054597846,493.63897596518,Neutral
386.379512470487,1428.8602504079,1652.42574439594,Neutral
0,1411.06201929355,94.3495524323739,Neutral
699.82795934228,1319.15157744904,1387.76754674769,Neutral
497.023209377545,0.006666667,314.568788450739,Neutral
271.763010409657,1391.94514945144,2038.63482798868,Neutral
627.083695125008,2330.4515279281,666.714794828887,Neutral
0,349.794807902691,137.347535158876,Neutral
334.686320570668,1025.70886786973,0,Neutral
503.404598968287,1927.74873593958,233.066077339368,Neutral
390.726442234995,1631.71330382953,1873.18743495073,Neutral
723.60871009048,648.998840472607,32.9464082901939,Neutral
884.859090664428,1184.1106489733,0,Neutral
529.277216050936,1737.37194810478,0,Neutral
323.70470247111,1190.25546025241,1466.00912753355,Neutral
466.978389287845,1168.72927708488,417.385062575652,Neutral
122.567816711401,3166.54904892042,1598.28488422932,Neutral
35.1386570393197,1247.30094212973,0,Neutral
588.159200891482,1702.41283343912,637.166517101854,Neutral
117.9826172913,614.166307324505,0,Neutral
429.068979281367,1226.04266666001,1457.60444387934,Neutral
128.517242107931,657.968090467987,995.486593948778,Neutral
58.6548983309948,1417.27921269024,1409.55783599299,Neutral
0,131.571905502637,394.256085619686,Neutral
647.385520105114,1912.54867306089,932.38158467738,Neutral
614.860042493827,2666.82622186439,0,Neutral
859.189363208548,1635.62320087982,0,Neutral
131.681049213715,776.093911774865,0,Neutral
289.672447916337,2117.82444828683,1983.94405234369,Neutral
369.924729034932,1247.65571714934,153.313275652852,Neutral
438.768313572359,101.741788744681,948.978011871899,Neutral
182.023212664292,292.984940900834,1696.1684672769,Neutral
656.271779776979,1263.15755200463,1192.21197490165,Neutral
0,0.006666667,306.728999915587,Neutral
382.782457857587,233.063379204384,527.146198235308,Neutral
0,0.006666667,690.871082135265,Neutral
493.761872886081,558.071257258569,1725.09575976924,Neutral
142.762484205171,115.156059453078,1391.61828534535,Neutral
221.759471108209,1419.76991917994,542.573415508164,Neutral
399.866982602396,0.006666667,115.639181845837,Neutral
0,0.006666667,719.675534858901,Neutral
414.983186862807,0.006666667,17.6411393936362,Neutral
190.86371809702,0.006666667,322.793689685974,Neutral
286.756499731713,1778.90674830877,278.422425230433,Neutral
128.889151522232,0.006666667,845.107824472896,Neutral
0,0.006666667,1985.45625618759,Neutral
0,352.038864303427,1120.66198266668,Neutral
0,1713.40970492988,1318.57280369565,Neutral
255.781106818589,243.801494524722,937.847430220368,Neutral
416.342373770891,353.763582325849,902.200100025299,Neutral
350.712217816945,1407.57084375795,1155.9923893374,Neutral
0,1568.04928474848,1310.52450377757,Neutral
270.017528943274,0.006666667,0,Neutral
198.682061472927,943.212700835126,825.121332692339,Neutral
0,180.493001888963,681.129631678498,Neutral
398.253873339862,1781.64695882099,29.5690879174286,Neutral
0,1125.40773500751,2255.09189144295,Neutral
196.32372819805,726.655239303299,0,Neutral
297.837035119477,1737.80161800761,203.295805809128,Neutral
0,0.006666667,0,Neutral
358.002320823476,0.006666667,798.413950121266,Neutral
0,1329.42531281945,937.047061295185,Neutral
326.384165399854,1024.91947251971,0,Neutral
0,1028.27212840945,1979.27028365858,Neutral
0,0.006666667,0,Neutral
0,1185.16062091362,834.364180000982,Neutral
0,1240.94529469249,995.378655331634,Neutral
75.9900672276787,0.006666667,208.957154520387,Neutral
88.0016520183038,350.818068174221,0,Neutral
494.197014984299,0.006666667,80.402516841998,Neutral
0,2152.98095374044,493.259924042135,Neutral
0,33.8969770713652,1177.23798922659,Neutral
206.361120247442,0.006666667,603.126551375013,Neutral
